id,name,year,duration,genre,actors
1140,Intelligence,2014,42 min,"Action, Drama, Sci-Fi","Josh Holloway,Meghan Ory,John Billingsley,P.J. Byrne"
1141,SpaceCamp,1986,107 min,"Adventure, Family, Sci-Fi","Kate Capshaw,Lea Thompson,Kelly Preston,Larry B. Scott"
1142,Snowpiercer,2019,60 min,"Action, Drama, Sci-Fi","Jennifer Connelly,Daveed Diggs,Mickey Sumner,Susan Park"
1143,The Unthinkable,2018,129 min,"Action, Romance, Sci-Fi","Christoffer Nordenrot,Lisa Henni,Jesper Barkselius,Pia Halvorsen"
1144,The Transformers: The Movie,1986,84 min,"Animation, Action, Adventure","Orson Welles,Robert Stack,Leonard Nimoy,Norman Alden"
1145,Kaboom,2010,86 min,"Comedy, Mystery, Romance","Thomas Dekker,Haley Bennett,Chris Zylka,Roxane Mesquida"
1146,Fast Color,2018,100 min,"Drama, Sci-Fi, Thriller","Gugu Mbatha-Raw,Lorraine Toussaint,David Strathairn,Saniyya Sidney"
1147,Destiny 2,2017,,"Action, Adventure, Fantasy","Nathan Fillion,Lance Reddick,Gina Torres,Nolan North"
1148,Carriers,2009,84 min,"Drama, Horror, Sci-Fi","Chris Pine,Piper Perabo,Lou Taylor Pucci,Emily VanCamp"
1149,Batman: The Killing Joke,2016,76 min,"Animation, Action, Crime","Kevin Conroy,Mark Hamill,Tara Strong,Ray Wise"
1150,Turbo,2013,96 min,"Animation, Adventure, Comedy","Ryan Reynolds,Paul Giamatti,Maya Rudolph,Samuel L. Jackson"
1151,Freaks,2018,104 min,"Drama, Sci-Fi, Thriller","Emile Hirsch,Bruce Dern,Lexy Kolker,Amanda Crew"
1152,Evolution,2015,81 min,"Drama, Mystery, Sci-Fi","Max Brebant,Roxane Duran,Julie-Marie Parmentier,Mathieu Goldfeld"
1153,Caprica,"2009,2010",60 min,"Action, Drama, Sci-Fi","Eric Stoltz,Esai Morales,Paula Malcomson,Alessandra Torresani"
1154,The Star Wars Holiday Special,1978,97 min,"Adventure, Family, Musical","Mickey Morton,Patty Maloney,Mark Hamill,Harrison Ford"
1155,Taken,2002,877 min,"Drama, Sci-Fi","Dakota Fanning,Matt Frewer,Emily Bergl,Heather Donahue"
1156,Plan 9 from Outer Space,1959,79 min,"Horror, Sci-Fi","Gregory Walcott,Tom Keene,Mona McKinnon,Duke Moore"
1157,Kung Fury,2015,31 min,"Short, Action, Comedy","David Sandberg,Jorma Taccone,Steven Chew,Leopold Nilsson"
1158,Invincible,,,"Animation, Action, Drama","Steven Yeun,J.K. Simmons,Sandra Oh,Seth Rogen"
1159,"20,000 Leagues Under the Sea",1954,127 min,"Adventure, Drama, Family","Kirk Douglas,James Mason,Paul Lukas,Peter Lorre"
1160,K-PAX,2001,120 min,"Drama, Sci-Fi","Kevin Spacey,Jeff Bridges,Mary McCormack,Alfre Woodard"
1161,Danny Phantom,"2004,2007",30 min,"Animation, Action, Adventure","David Kaufman,Grey Griffin,Rickey D'Shon Collins,Colleen O'Shaughnessey"
1162,Project Almanac,2015,106 min,"Drama, Mystery, Sci-Fi","Amy Landecker,Sofia Black-D'Elia,Virginia Gardner,Jonny Weston"
1163,Seven in Heaven,2018,94 min,"Horror, Sci-Fi","Jake Manley,Haley Ramm,Gary Cole,Jacinda Barrett"
1164,Carnival Row,2019,,"Fantasy, Horror, Mystery","Orlando Bloom,Cara Delevingne,Waj Ali,Leanne Best"
1165,Beyond the Sky,2018,82 min,"Mystery, Sci-Fi, Thriller","Ryan Carnes,Jordan Hinson,Claude Duhamel,Martin Sensmeier"
1166,RocketMan,1997,95 min,"Comedy, Family, Sci-Fi","Harland Williams,Jessica Lundy,William Sadler,Jeffrey DeMunn"
1167,Timecrimes,2007,92 min,"Horror, Mystery, Sci-Fi","Karra Elejalde,Candela Fernández,Bárbara Goenaga,Nacho Vigalondo"
1168,Jonathan Strange & Mr Norrell,2015,60 min,"Fantasy, History, Sci-Fi","Bertie Carvel,Eddie Marsan,Marc Warren,Charlotte Riley"
1169,The Fly II,1989,105 min,"Horror, Sci-Fi","Eric Stoltz,Daphne Zuniga,Lee Richardson,John Getz"
1170,The Boat,"2011,2013",75 min,"Adventure, Drama, Mystery","Juanjo Artero,Mario Casas,Blanca Suárez,Irene Montalà"
1171,The Machine,2013,91 min,"Action, Drama, Sci-Fi","Toby Stephens,Caity Lotz,Denis Lawson,Sam Hazeldine"
1172,2046,2004,129 min,"Drama, Romance, Sci-Fi","Tony Chiu-Wai Leung,Ziyi Zhang,Faye Wong,Li Gong"
1173,Taylor Swift: Bad Blood,2015,4 min,"Short, Fantasy, Music","Taylor Swift,Selena Gomez,Kendrick Lamar,Lena Dunham"
1174,Almost Human,"2013,2014",60 min,"Action, Crime, Drama","Karl Urban,Michael Ealy,Minka Kelly,Mackenzie Crook"
1175,The Tribe,"1999,2003",30 min,"Drama, Romance, Sci-Fi","Caleb Ross,Victoria Spence,Meryl Cassie,Antonia Prebble"
1176,Frankenstein,1931,70 min,"Drama, Horror, Sci-Fi","Colin Clive,Mae Clarke,Boris Karloff,John Boles"
1177,Alphas,"2011,2012",44 min,"Action, Drama, Sci-Fi","David Strathairn,Ryan Cartwright,Warren Christie,Azita Ghanizada"
1178,TMNT,2007,103 min,"Animation, Action, Adventure","Patrick Stewart,Mako,Chris Evans,Sarah Michelle Gellar"
1179,Upstream Color,2013,96 min,"Drama, Sci-Fi","Amy Seimetz,Frank Mosley,Shane Carruth,Andrew Sensenig"
1180,The Thinning: New World Order,2018,83 min,"Action, Drama, Horror","Logan Paul,Peyton List,Matthew Glave,Calum Worthy"
1181,Star Trek III: The Search for Spock,1984,105 min,"Action, Adventure, Sci-Fi","William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan"
1182,Big Hero 6: The Series,2017,21 min,"Animation, Action, Adventure","Scott Adsit,Ryan Potter,Brooks Wheelan,Khary Payton"
1183,5th Passenger,2018,89 min,"Sci-Fi, Thriller","Morgan Lariah,Manu Intiraymi,Doug Jones,Marina Sirtis"
1184,Small Wonder,"1985,1989",30 min,"Comedy, Family, Sci-Fi","Richard Christie,Marla Pennington,Jerry Supiran,Tiffany Brissette"
1185,Project Ghazi,2017,,"Action, Sci-Fi, Thriller","Sheheryar Munawar Siddiqui,Syra Shehroz,Adnan Jaffar,Talat Hussain"
1186,Junior,1994,109 min,"Comedy, Romance, Sci-Fi","Arnold Schwarzenegger,Danny DeVito,Emma Thompson,Frank Langella"
1187,V,1983,197 min,"Action, Adventure, Sci-Fi","Jane Badler,Michael Durrell,Faye Grant,Peter Nelson"
1188,Thunderbirds,2004,95 min,"Action, Adventure, Comedy","Bill Paxton,Anthony Edwards,Ben Kingsley,Brady Corbet"
1189,My Super Ex-Girlfriend,2006,96 min,"Comedy, Romance, Sci-Fi","Uma Thurman,Luke Wilson,Anna Faris,Rainn Wilson"
1190,Relic Hunter,"1999,2002",60 min,"Fantasy, Mystery, Adventure","Tia Carrere,Christien Anholt,Lindy Booth,Tanja Reichert"
1191,Parasyte: The Maxim,"2014,2015",22 min,"Animation, Action, Horror","Adam Gibbs,Aya Hirano,Brittney Karbowski,Nobunaga Shimazaki"
1192,iBoy,2017,90 min,"Action, Crime, Sci-Fi","Bill Milner,Maisie Williams,Miranda Richardson,Rory Kinnear"
1193,Jem and the Holograms,2015,118 min,"Adventure, Drama, Family","Aubrey Peeples,Stefanie Scott,Aurora Perrineau,Hayley Kiyoko"
1194,Horizon Zero Dawn,2017,,"Action, Adventure, Fantasy","Ashly Burch,Laura van Tol,Ava Potter,JB Blanc"
1195,Phil of the Future,"2004,2006",25 min,"Adventure, Comedy, Family","Raviv Ullman,Amy Bruckner,Craig Anton,Lise Simms"
1196,S. Darko,2009,103 min,"Mystery, Sci-Fi, Thriller","Daveigh Chase,Briana Evigan,James Lafferty,Ed Westwick"
1197,Forever Young,1992,102 min,"Drama, Romance, Sci-Fi","Mel Gibson,Jamie Lee Curtis,Elijah Wood,Isabel Glasser"
1198,"Batman: The Dark Knight Returns, Part 1",2012,76 min,"Animation, Action, Adventure","Peter Weller,Ariel Winter,David Selby,Wade Williams"
1199,Automata,2014,109 min,"Action, Sci-Fi, Thriller","Antonio Banderas,Birgitte Hjort Sørensen,Dylan McDermott,Melanie Griffith"
1200,Color Out of Space,,,"Horror, Sci-Fi","Nicolas Cage,Q'orianka Kilcher,Brendan Meyer,Joely Richardson"
1201,Deep Space,1988,90 min,"Horror, Sci-Fi","Charles Napier,Ann Turkel,Bo Svenson,Ron Glass"
1202,Red 11,2019,77 min,"Horror, Sci-Fi, Thriller","Carlos Gallardo,Roby Attal,Pierce Bailey,Jasmine Balais"
1203,Date a Live,2013,25 min,"Animation, Action, Comedy","Josh Grelle,Michelle Rojas,Bryn Apprill,Michelle Lee"
1204,Critters 3,1991,86 min,"Comedy, Horror, Sci-Fi","John Calvin,Aimee Brooks,Christian Cousins,Joseph Cousins"
1205,The Green Hornet,"1966,1967",99 min,"Action, Crime, Sci-Fi","Van Williams,Bruce Lee,Wende Wagner,Lloyd Gough"
1206,Phenomenon,1996,123 min,"Drama, Fantasy, Romance","John Travolta,Kyra Sedgwick,Forest Whitaker,Robert Duvall"
1207,The Untamed,2016,98 min,"Drama, Horror, Sci-Fi","Ruth Ramos,Simone Bucio,Jesús Meza,Eden Villavicencio"
1208,The Powerpuff Girls,"1998,2005",30 min,"Animation, Action, Comedy","Cathy Cavadini,Elizabeth Daily,Tara Strong,Tom Kenny"
1209,Upside Down,2012,109 min,"Drama, Fantasy, Romance","Jim Sturgess,Kirsten Dunst,Timothy Spall,Blu Mankuma"
1210,Land of the Giants,"1968,1970",60 min,Sci-Fi,"Gary Conway,Don Matheson,Stefan Arngrim,Don Marshall"
1211,Slaughterhouse-Five,1972,104 min,"Comedy, Drama, Sci-Fi","Michael Sacks,Ron Leibman,Eugene Roche,Sharon Gans"
1212,The Bay,2012,84 min,"Horror, Sci-Fi, Thriller","Will Rogers,Kristen Connolly,Kether Donohue,Frank Deal"
1213,Ultraviolet,2006,88 min,"Action, Adventure, Sci-Fi","Milla Jovovich,Cameron Bright,Nick Chinlund,Sebastien Andrieu"
1214,Freakish,"2016,2018",22 min,"Horror, Sci-Fi","Leo Howard,Liza Koshy,Adam Hicks,Meghan Rienks"
1215,Tremors: A Cold Day in Hell,2018,98 min,"Action, Adventure, Comedy","Jay Anstey,Alistair Moulton Black,Paul du Toit,Michael Gross"
1216,After the Dark,2013,107 min,"Drama, Fantasy, Sci-Fi","James D'Arcy,Sophie Lowe,Daryl Sabara,Freddie Stroma"
1217,Frankenweenie,1984,29 min,"Short, Comedy, Drama","Shelley Duvall,Daniel Stern,Barret Oliver,Joseph Maher"
1218,Powerless,2017,21 min,"Comedy, Fantasy, Sci-Fi","Vanessa Hudgens,Danny Pudi,Christina Kirk,Ron Funches"
1219,"Honey, We Shrunk Ourselves!",1997,74 min,"Action, Adventure, Comedy","Rick Moranis,Eve Gordon,Bug Hall,Robin Bartlett"
1220,The Omega Man,1971,98 min,"Action, Sci-Fi, Thriller","Charlton Heston,Anthony Zerbe,Rosalind Cash,Paul Koslo"
1221,Guardians of the Galaxy,2015,22 min,"Animation, Action, Adventure","Kevin Michael Richardson,Vanessa Marshall,David Sobolov,Will Friedle"
1222,Cube Zero,2004,97 min,"Drama, Mystery, Sci-Fi","Zachary Bennett,Stephanie Moore,Martin Roach,Michael Riley"
1223,Mr. Peabody & Sherman,2014,92 min,"Animation, Adventure, Comedy","Ty Burrell,Max Charles,Stephen Colbert,Leslie Mann"
1224,Wicked City,1987,82 min,"Animation, Fantasy, Horror","Yûsaku Yara,Toshiko Fujita,Ichirô Nagai,Takeshi Aono"
1225,Fallout 4,2015,,"Action, Adventure, Sci-Fi","Brian T. Delaney,Courtenay Taylor,Stephen Russell,Courtney Ford"
1226,Millennium,"1996,1999",45 min,"Crime, Drama, Horror","Lance Henriksen,Megan Gallagher,Terry O'Quinn,Brittany Tiplady"
1227,Luna Park,,,"Action, Adventure, Sci-Fi",
1228,Halloween III: Season of the Witch,1982,98 min,"Horror, Mystery, Sci-Fi","Tom Atkins,Stacey Nelkin,Dan O'Herlihy,Michael Currie"
1229,Tekken,2010,92 min,"Action, Crime, Drama","Jon Foo,Kelly Overton,Cary-Hiroyuki Tagawa,Ian Anthony Dale"
1230,The Relic,1997,110 min,"Horror, Mystery, Sci-Fi","Penelope Ann Miller,Tom Sizemore,Linda Hunt,James Whitmore"
1231,Spider-Man 4,2020,,"Action, Adventure, Drama","Brittany Anne Brown,Bryn Clayton Jones,Tommy Driver,Mandi Huffman"
1232,The City of Lost Children,1995,112 min,"Fantasy, Sci-Fi","Ron Perlman,Daniel Emilfork,Judith Vittet,Dominique Pinon"
1233,Zoom,2006,83 min,"Action, Adventure, Comedy","Tim Allen,Courteney Cox,Chevy Chase,Spencer Breslin"
1234,A Boy and His Dog,1975,91 min,"Comedy, Drama, Sci-Fi","Don Johnson,Jason Robards,Susanne Benton,Tim McIntire"
1235,Powers,"2015,2016",42 min,"Action, Crime, Drama","Sharlto Copley,Susan Heyward,Noah Taylor,Eddie Izzard"
1236,Shivers,1975,87 min,"Horror, Sci-Fi","Paul Hampton,Joe Silver,Lynn Lowry,Allan Kolman"
1237,Overwatch,2016,,"Action, Sci-Fi","Aaron Phillips,Anjali Bhimani,Benz Antoine,Cara Theobold"
1238,Made in Abyss,2017,325 min,"Animation, Adventure, Drama","Miyu Tomita,Mariya Ise,Luci Christian,Brittany Lauda"
1239,Infinite,,,Sci-Fi,
1240,Batman: Bad Blood,2016,72 min,"Animation, Action, Adventure","Jason O'Mara,Yvonne Strahovski,Stuart Allan,Sean Maher"
1241,Invasion of the Body Snatchers,1956,80 min,"Drama, Horror, Sci-Fi","Kevin McCarthy,Dana Wynter,Larry Gates,King Donovan"
1242,Untitled Henry & Rel Sci-Fi Project,,,"Sci-Fi, Thriller","Machine Gun Kelly,Joseph Gordon-Levitt,Jamie Foxx,Rodrigo Santoro"
1243,Mystery Science Theater 3000: The Return,2017,90 min,"Comedy, Drama, Horror","Felicia Day,Patton Oswalt,Jonah Ray,Baron Vaughn"
1244,Splinter,2008,82 min,"Horror, Sci-Fi, Thriller","Shea Whigham,Jill Wagner,Paulo Costanzo,Charles Baker"
1245,Just Visiting,2001,88 min,"Comedy, Fantasy, Sci-Fi","Jean Reno,Christina Applegate,Christian Clavier,Matt Ross"
1246,Timecop,1994,99 min,"Action, Crime, Sci-Fi","Jean-Claude Van Damme,Mia Sara,Ron Silver,Bruce McGill"
1247,Team Thor,2016,4 min,"Short, Comedy, Fantasy","Chris Hemsworth,Mark Ruffalo,Daley Pearson"
1248,Batman Beyond,"1999,2001",23 min,"Adventure, Animation, Action","Will Friedle,Kevin Conroy,Lauren Tom,Cree Summer"
1249,Elfen Lied,2004,24 min,"Animation, Action, Comedy","Sanae Kobayashi,Chihiro Suzuki,Mamiko Noto,Adam Conlon"
1250,Flubber,1997,93 min,"Comedy, Family, Sci-Fi","Robin Williams,Marcia Gay Harden,Christopher McDonald,Ted Levine"
1251,Godzilla,1954,96 min,"Drama, Horror, Sci-Fi","Takashi Shimura,Akihiko Hirata,Akira Takarada,Momoko Kôchi"
1252,The Rover,2014,103 min,"Action, Crime, Drama","Guy Pearce,Robert Pattinson,Scoot McNairy,David Field"
1253,The Generator,2017,72 min,Sci-Fi,"Leanne Courtney,Wesley Forke,Tommie Grabiec,Jane Hayward"
1254,The Arrival,1996,115 min,"Sci-Fi, Thriller","Charlie Sheen,Lindsay Crouse,Richard Schiff,Shane"
1255,Frenzy,2018,85 min,"Action, Adventure, Drama","Aubrey Reynolds,Gina Vitori,Lanett Tachel,Taylor Jorgensen"
1256,The Invasion,2007,99 min,"Sci-Fi, Thriller","Nicole Kidman,Daniel Craig,Jeremy Northam,Jackson Bond"
1257,Revolt,2017,87 min,"Action, Sci-Fi, War","Lee Pace,Bérénice Marlohe,Jason Flemyng,Sibulele Gcilitshana"
1258,Blindness,2008,121 min,"Drama, Mystery, Sci-Fi","Julianne Moore,Mark Ruffalo,Gael García Bernal,Yûsuke Iseya"
1259,The Box,2009,115 min,"Drama, Fantasy, Mystery","Cameron Diaz,James Marsden,Frank Langella,James Rebhorn"
1260,It Lives Again,1978,91 min,"Horror, Sci-Fi","Frederic Forrest,Kathleen Lloyd,John P. Ryan,John Marley"
1261,Fantastic Planet,1973,72 min,"Animation, Sci-Fi","Barry Bostwick,Jennifer Drake,Eric Baugin,Jean Topart"
1262,Time Lapse,2014,104 min,"Sci-Fi, Thriller","Danielle Panabaker,Matt O'Leary,George Finn,John Rhys-Davies"
1263,The Girl Who Leapt Through Time,2006,98 min,"Animation, Adventure, Comedy","Riisa Naka,Takuya Ishida,Mitsutaka Itakura,Ayami Kakiuchi"
1264,District B13,2004,84 min,"Action, Crime, Sci-Fi","Cyril Raffaelli,David Belle,Tony D'Amario,Bibi Naceri"
1265,Devil's Gate,2017,94 min,"Horror, Sci-Fi, Thriller","Amanda Schull,Shawn Ashmore,Milo Ventimiglia,Bridget Regan"
1266,Critters 2,1988,86 min,"Comedy, Horror, Sci-Fi","Scott Grimes,Liane Curtis,Terrence Mann,Don Keith Opper"
1267,The Invaders,"1967,1968",51 min,"Drama, Sci-Fi, Thriller","Roy Thinnes,Kent Smith,Max Kleven,William Windom"
1268,Better Off Ted,"2009,2010",30 min,"Comedy, Sci-Fi","Jay Harrington,Portia de Rossi,Andrea Anders,Jonathan Slavin"
1269,Mortal Kombat: Conquest,"1998,1999",40 min,"Action, Adventure, Fantasy","Paolo Montalban,Daniel Bernhardt,Kristanna Loken,Tracy Douglas"
1270,Tokyo Ghoul,2017,119 min,"Action, Horror, Sci-Fi","Masataka Kubota,Fumika Shimizu,Nobuyuki Suzuki,Hiyori Sakurada"
1271,Another Time,2018,89 min,"Adventure, Comedy, Romance","Justin Hartley,Arielle Kebbel,James Kyson,Chrishell Hartley"
1272,"The Adventures of Brisco County, Jr.","1993,1994",45 min,"Action, Adventure, Comedy","Bruce Campbell,Julius Carry,Christian Clemenson,Comet"
1273,Mutant X,"2001,2004",60 min,"Action, Adventure, Drama","Victoria Pratt,Forbes March,Victor Webster,John Shea"
1274,Strong Woman Do Bong-soon,2017,,"Comedy, Romance, Sci-Fi","Bo-Young Park,Hyung-shik Park,Ji Soo,Won-hae Kim"
1275,Gotham City Sirens,,,"Action, Adventure, Comedy",
1276,Twisted Pair,2018,89 min,"Drama, Sci-Fi, Thriller","Neil Breen,Sara Meritt,Siohbon Chevy Ebrahimi,Denise Bellini"
1277,Prodigy,2017,80 min,"Drama, Sci-Fi, Thriller","Richard Neil,Savannah Liles,Jolene Andersen,Emilio Palame"
1278,Oasis,2017,60 min,"Drama, Sci-Fi","Richard Madden,Anil Kapoor,Antje Traue,Mark Addy"
1279,The Tuxedo,2002,98 min,"Action, Comedy, Sci-Fi","Jackie Chan,Jennifer Love Hewitt,Jason Isaacs,Debi Mazar"
1280,Body Snatchers,1993,87 min,"Horror, Sci-Fi","Gabrielle Anwar,Meg Tilly,Terry Kinney,Reilly Murphy"
1281,Brainstorm,1983,106 min,"Sci-Fi, Thriller","Christopher Walken,Natalie Wood,Louise Fletcher,Cliff Robertson"
1282,Curvature,2017,90 min,"Mystery, Sci-Fi, Thriller","Lyndsy Fonseca,Linda Hamilton,Glenn Morshower,Noah Bean"
1283,Maximum Ride,2016,88 min,"Action, Adventure, Comedy","Allie Marie Evans,Patrick Johnson,Lyliana Wray,Luke Gregory Crosby"
1284,Viral,2016,85 min,"Drama, Horror, Sci-Fi","Sofia Black-D'Elia,Analeigh Tipton,Travis Tope,Michael Kelly"
1285,Assassination Classroom,"2015,2016",23 min,"Animation, Action, Comedy","Jun Fukuyama,Mai Fuchigami,Christopher Bevins,Luci Christian"
1286,Alone in the Dark,2005,96 min,"Action, Horror, Sci-Fi","Christian Slater,Tara Reid,Stephen Dorff,Frank C. Turner"
1287,The Batman,"2004,2008",30 min,"Animation, Action, Adventure","Rino Romano,Alastair Duncan,Evan Sabara,Danielle Judovits"
1288,The Hive,2014,93 min,"Horror, Sci-Fi, Thriller","Gabriel Basso,Sean Gunn,Kathryn Prescott,Gabrielle Walsh"
1289,Dr. Goldfoot and the Bikini Machine,1965,88 min,"Comedy, Sci-Fi","Vincent Price,Frankie Avalon,Dwayne Hickman,Susan Hart"
1290,Bride of Frankenstein,1935,75 min,"Drama, Horror, Sci-Fi","Boris Karloff,Elsa Lanchester,Colin Clive,Valerie Hobson"
1291,The Magic School Bus,"1994,1997",30 min,"Animation, Adventure, Comedy","Lily Tomlin,Daniel DeSanto,Erica Luttrell,Tara Meyer"
1292,Logan's Run,"1977,1978",60 min,"Adventure, Sci-Fi","Gregory Harrison,Heather Menzies-Urich,Donald Moffat,Randy Powell"
1293,The One,2001,87 min,"Action, Sci-Fi, Thriller","Jet Li,Carla Gugino,Delroy Lindo,Jason Statham"
1294,Runaway,1984,99 min,"Action, Crime, Sci-Fi","Tom Selleck,Cynthia Rhodes,Gene Simmons,Kirstie Alley"
1295,Ticks,1993,85 min,"Horror, Sci-Fi","Rosalind Allen,Ami Dolenz,Seth Green,Virginya Keehne"
1296,Extraterrestrial,2014,101 min,"Horror, Mystery, Sci-Fi","Brittany Allen,Freddie Stroma,Jesse Moss,Anja Savcic"
1297,The Rage: Carrie 2,1999,104 min,"Horror, Sci-Fi, Thriller","Emily Bergl,Jason London,Dylan Bruno,J. Smith-Cameron"
1298,Second Chance,2016,42 min,"Drama, Sci-Fi","Robert Kazinsky,Dilshad Vadsaria,Adhir Kalyan,Ciara Bravo"
1299,The Real Ghostbusters,"1986,1991",30 min,"Animation, Action, Comedy","Maurice LaMarche,Dave Coulier,Frank Welker,Arsenio Hall"
1300,Damnation Alley,1977,91 min,Sci-Fi,"Jan-Michael Vincent,George Peppard,Dominique Sanda,Paul Winfield"
1301,Max Steel,2016,92 min,"Action, Adventure, Family","Ben Winchell,Josh Brener,Maria Bello,Andy Garcia"
1302,Threads,1984,112 min,"Drama, Sci-Fi, War","Karen Meagher,Reece Dinsdale,David Brierly,Rita May"
1303,Iceman: The Time Traveller,2018,104 min,"Action, Comedy, History","Donnie Yen,Baoqiang Wang,Shengyi Huang,Kang Yu"
1304,Repo! The Genetic Opera,2008,98 min,"Horror, Musical, Sci-Fi","Paul Sorvino,Anthony Head,Alexa PenaVega,Sarah Brightman"
1305,Mortal Kombat X,2015,,"Action, Adventure, Fantasy","Troy Baker,Ronald M. Banks,Steve Blum,Johnny Yong Bosch"
1306,Awake,2012,43 min,"Drama, Fantasy, Mystery","Jason Isaacs,Laura Allen,Steve Harris,Dylan Minnette"
1307,The Avengers: Earth's Mightiest Heroes,"2010,2012",30 min,"Animation, Action, Family","Eric Loomis,Colleen O'Shaughnessey,Brian Bloom,Rick D. Wasserman"
1308,Diamantino,2018,96 min,"Comedy, Drama, Fantasy","Carloto Cotta,Cleo Tavares,Anabela Moreira,Margarida Moreira"
1309,Heavy Metal 2000,2000,88 min,"Animation, Action, Adventure","Michael Ironside,Julie Strain,Billy Idol,Pier Paquette"
1310,"You, Me and the Apocalypse",2015,30 min,"Comedy, Sci-Fi","Mathew Baynton,Jenna Fischer,Joel Fry,Gaia Scodellaro"
1311,Ghosted,2017,30 min,"Comedy, Crime, Horror","Adam Scott,Craig Robinson,Ally Walker,Adeel Akhtar"
1312,Chain Reaction,1996,107 min,"Action, Drama, Sci-Fi","Keanu Reeves,Morgan Freeman,Rachel Weisz,Fred Ward"
1313,The Rezort,2015,93 min,"Horror, Sci-Fi, Thriller","Dougray Scott,Jessica De Gouw,Martin McCann,Claire Goose"
1314,The Veil,2017,93 min,"Action, Adventure, Sci-Fi","Serinda Swan,William Moseley,Nick E. Tarabay,William Levy"
1315,Justice League Dark,2017,75 min,"Animation, Action, Fantasy","Rosario Dawson,Camilla Luddington,Jerry O'Connell,Jeremy Davies"
1316,The Animal,2001,84 min,"Comedy, Sci-Fi","Rob Schneider,Colleen Haskell,John C. McGinley,Edward Asner"
1317,Day 5,2016,45 min,"Mystery, Sci-Fi","Jesse C. Boyd,Walker Satterwhite,Stephanie Drapeau,Davi Jay"
1318,Extant,"2014,2015",42 min,"Drama, Sci-Fi, Thriller","Halle Berry,Pierce Gagnon,Grace Gummer,Tyler Hilton"
1319,Silent Running,1972,89 min,"Drama, Sci-Fi","Bruce Dern,Cliff Potts,Ron Rifkin,Jesse Vint"
1320,Highlander: The Final Dimension,1994,99 min,"Action, Fantasy, Romance","Christopher Lambert,Mario Van Peebles,Deborah Kara Unger,Mako"
1321,Spider-Man,2017,21 min,"Animation, Action, Adventure","Robbie Daymond,Nadji Jeter,Fred Tatasciore,Max Mittelman"
1322,Dexter's Laboratory,"1996,2003",23 min,"Animation, Comedy, Family","Kath Soucie,Jeff Bennett,Christine Cavanaugh,Frank Welker"
1323,The Fury,1978,118 min,"Horror, Sci-Fi","Kirk Douglas,John Cassavetes,Carrie Snodgress,Charles Durning"
